,Column1,fx,fy,fz,area,perimeter,nb_neighbor,aniso
66,65,9.730340183333334,63.982044650000006,4.944271875,14.426943090494772,18.502237969452924,6.0,3.220490857160644
67,22,9.7799653,32.80601943333333,13.28666875,33.832355964002254,25.68046272405585,6.0,2.9817707918082297
68,123,9.787599933333334,94.45950091666668,29.087950000000003,16.48095587355466,18.914878738687225,6.0,3.3453322928144886
69,144,9.799051883333334,96.94075675,33.726390625,12.21440631706288,15.430846610145824,6.0,2.557171575516288
70,76,9.88074246,68.61550362,5.4234075,7.921652409192453,11.038968729009234,5.0,1.4390999902961057
71,30,9.917388700000002,33.14848727142857,19.48581964285714,4.48284583895524,8.122466702180349,7.0,1.5345057806917497
72,4,10.115889166666667,40.219248400000005,15.8352625,1.394968019684164,4.704893980796892,3.0,1.244941870768964
73,175,10.162787628571428,88.51375754285714,15.626520535714286,25.92293725832788,19.827859483347076,7.0,1.2600698787525266
74,1,10.253312566666668,38.26859958333333,16.311,6.961163231949164,10.14735701617333,6.0,1.437471772099729
75,121,10.255221225,93.1043535,26.1230859375,3.105961827428388,7.263085836740437,4.0,1.7460721262803502
76,73,10.428909133333336,77.18996031666667,8.39336875,12.826055656099932,16.163596891268305,6.0,2.731647114954233
77,47,10.482351566666669,40.86564735555556,9.084320833333331,47.10943540531997,26.374807185367622,9.0,1.322864655179138
78,3,10.525978042857144,34.9055436,18.087733928571428,12.590519235043407,15.152488948307855,7.0,1.8953319501436148
79,42,10.5329310125,57.43152925,6.371484375,19.140670576573964,18.28846962976013,8.0,1.8249884683487885
80,5,10.647041514285716,37.07159814285715,13.747842857142857,20.29968400855157,18.945242746174024,7.0,1.9812656198707377
81,131,10.6503135,91.28185745714288,23.228611607142856,19.47324765656427,18.543487775314688,7.0,2.269820730271846
82,194,10.65489428,90.64447464,19.79747625,12.20942210780172,13.722576458403871,5.0,1.4073678292807068
83,138,10.656857471428571,82.4998478,11.4177,20.03732067421514,18.66132652938527,7.0,1.9508040835228824
84,72,10.68466935,71.282662775,7.2125203125,13.822170960230125,16.066141776237824,8.0,2.2158622335690548
85,2,10.688486666666668,39.80443332222222,16.492233333333335,9.350623794282562,14.26368220503318,9.0,2.937902127289288
86,159,10.690395325,98.8303285,36.2664890625,10.22729821321105,14.706717187452758,4.0,2.9253141495829387
87,92,10.8135037875,64.81517401250001,6.932175,16.35197168377878,18.05053234314341,8.0,2.231246115845018
88,6,10.89392770909091,42.35555761818182,12.8449125,21.64593266235014,18.329221057436165,11.0,1.9206090033657328
89,102,10.932794933333334,51.72464083333333,6.79625,10.586888157249293,13.029584426852598,6.0,1.1216338698884212
90,69,10.943483420000002,16.33506148,34.2531,26.783453517242418,24.46738496381725,5.0,3.1339431155551143
91,20,11.00303356,43.49908688000001,14.51679,3.964962714597045,8.20622658457596,5.0,1.547858556823222
92,52,11.079761625,54.379584575,7.900640624999999,7.421859246615898,10.758882067287246,4.0,1.4093564778450294
93,17,11.1312954,45.57418022,13.334242499999998,2.8656779301833306,7.035725584378149,5.0,1.3655260703871266
94,12,11.159925275,41.0208849,10.90798125,7.80218161922198,11.015383677298132,4.0,1.417149560593177
95,25,11.18168398,46.2887819,12.07014,6.349051298653064,9.55511468628386,5.0,1.1239613965025046
96,40,11.25955724,60.612880960000005,8.033167500000001,10.340541187616296,14.7880294610804,5.0,2.736145491136698
97,74,11.2916227,64.19963170000001,8.291424999999998,3.256049214894527,7.802882199170062,3.0,1.4661702301249968
98,7,11.350518442857142,47.30309747142858,9.349698214285713,16.81842081168833,16.65313012431048,7.0,1.558036769278656
99,19,11.35117284,51.63455216,8.97105,9.315454887754695,11.54019140062498,5.0,1.095326200839091
100,103,11.401561420000002,49.39455074,11.009925,8.766231266021284,11.576057807091702,5.0,1.4190740982088326
101,21,11.413776833333335,43.1967554,10.3982625,1.6153997499818906,4.765238562787143,3.0,1.581824033796619
102,88,11.42675571,29.704067910000003,21.06157875,54.24740921004355,33.8424395596244,10.0,2.817754870227258
103,81,11.45653078,75.9722363,9.541935,16.091248254254545,17.97029113720589,5.0,2.9708159042463884
104,141,11.482488533333331,94.41751043333332,30.124378125000003,10.16329080117278,15.845070025813216,6.0,3.648629732734916
105,195,11.50233858,84.21305952,15.2915625,21.158754136390776,17.548662971104722,5.0,1.4560499280694277
106,71,11.504301771428572,67.6810245,8.446767857142857,12.208780540568604,15.45990934363168,7.0,2.3771291140561392
107,32,11.5435656,42.42947475,15.2915625,1.0585534623351422,4.123989057829604,4.0,1.8437967429564868
108,129,11.677717014285715,86.86467674285714,19.121734821428568,12.086721261188458,14.180571553611973,7.0,1.9519839526657128
109,36,11.85404068888889,55.26965557777778,9.809254166666667,22.264991334387176,20.78895070122321,9.0,2.2867217622568896
110,33,11.946019842857144,49.25320095714286,12.408010714285714,8.105544215534877,15.332215944253443,7.0,4.639072476783809
111,110,12.0016436,90.41805322857144,25.150979464285715,16.178026348408817,18.00467050644217,7.0,2.75049317064092
112,192,12.037635442857145,97.51499024285717,33.262789285714284,6.785251135543436,10.505468104284711,7.0,1.8670149088470291
113,147,12.087533225,99.84955205,35.8077421875,14.900065783549184,16.351548053122617,4.0,2.4859406961972104
114,165,12.112345783333334,79.34292691666667,12.9808375,18.77769257008214,16.748367054554908,6.0,1.6926721469655246
115,24,12.190600775,44.891644,14.0937234375,9.770743531089822,13.68023122916772,8.0,2.6189199000244328
116,98,12.204506714285715,72.64462682857143,10.106994642857144,19.113433338909736,18.709985561829736,7.0,2.6144157247977726
