Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
1;20.4421648875;77.3042787125;3.1602562499999998;13.03094588021902;14.773007788245248;4.0;1.7782840513610203
138;20.5395904;23.840595999999998;31.09284375;1.9870112844714414;5.665805533355456;4.0;1.578466339907932
98;20.55792932;36.4027562;15.903225;15.767918423036733;16.65731748185811;5.0;1.835152396824761
28;20.577796483333334;91.77101216666667;5.0971874999999995;4.469386547442009;7.929554360478644;3.0;1.6309374704575021
75;20.81925893;48.107571889999996;8.726385;24.34546342646554;19.329783171825913;5.0;1.503202268280364
76;21.02557178;43.36696107;11.09148;12.178394025046414;13.717814874243187;5.0;1.49993560042132
123;21.09739921666667;30.480813283333333;21.714018749999997;20.575312426687603;19.616117893252024;3.0;1.7857288788276884
136;21.517666133333336;24.82631295;29.8355375;18.251794322942462;16.98952792267113;3.0;1.3486852528278592
30;21.56656992;97.18252181;8.86910625;16.436626478843312;16.108219633009043;5.0;1.6809865588013646
84;21.5998092125;39.698030887499996;13.6604625;20.787829886296034;18.828868235312324;4.0;1.5784093686968879
42;21.6399256;92.73991844;6.01468125;12.12169751132542;14.498654673643298;5.0;1.8778491034273836
64;21.955125787500002;69.9343252375;3.6444890625;12.167772949004704;13.966211706359912;4.0;1.149480089985356
7;22.006704;66.604665075;4.026778125;16.622748174529917;15.528603990645136;4.0;1.2140209105002502
16;22.128963466666665;59.70082581666667;5.301075;14.641391588538905;14.87616658215706;3.0;1.0651346291781212
