,res,diameter,aniso_cell,area,c_perimeter,volume,center_diameter,l,b
161,True,24.864045082642054,1.413459381221663,0.7454751822684273,3.305576885234415,2769.8960173203996,"vert
0       5047.458369
1       3406.316246
2       2873.239900
3       3313.557473
4       5083.277263
           ...     
3295    3444.264882
3296    3366.704677
3297    3230.191392
3298    2160.789689
3299    2776.434583
Length: 3300, dtype: float64",1.8478497974222906e-06,0.1
162,True,25.447198526060596,1.4832036728451503,0.7567267596382231,3.344826350418243,3038.372485494433,"vert
0       5399.447535
1       3801.441579
2       3617.072096
3       3973.580213
4       5385.014799
           ...     
3295    3652.347699
3296    3754.910129
3297    3544.678404
3298    2358.073910
3299    2990.291716
Length: 3300, dtype: float64",3.414548873833601e-06,0.1
163,True,25.501638213181604,1.5775690968417166,0.7739598610108822,3.406238752950961,3366.5890953041117,"vert
0       6356.394537
1       4748.178327
2       4866.773012
3       5209.911166
4       6217.237662
           ...     
3295    4387.068293
3296    4136.769262
3297    3917.798065
3298    2919.335504
3299    3543.268025
Length: 3300, dtype: float64",6.30957344480193e-06,0.1
164,True,25.71964173025691,1.6470527601509544,0.7934353157845431,3.468131838300645,3643.2881901669116,"vert
0       6683.708441
1       5621.842638
2       5734.576079
3       5907.323752
4       6643.137688
           ...     
3295    4901.206553
3296    4687.342151
3297    4420.246496
3298    3487.278680
3299    4117.361904
Length: 3300, dtype: float64",1.165914401179831e-05,0.1
165,True,25.910504442103505,1.7136642254837875,0.8328959085949204,3.573860434707149,4008.4446071414336,"vert
0       7306.704522
1       6936.017693
2       7012.569843
3       7055.195298
4       7332.790543
           ...     
3295    5708.343435
3296    5553.286732
3297    5225.749769
3298    4184.859797
3299    4939.612050
Length: 3300, dtype: float64",2.1544346900318823e-05,0.1
166,True,26.021032942962897,1.7562958203562373,0.8867846598560205,3.701475213760598,4398.48266774456,"vert
0       8603.058480
1       8586.289255
2       8584.869632
3       8603.010991
4       8631.091165
           ...     
3295    6542.510461
3296    6505.274732
3297    6059.303360
3298    4919.930995
3299    5824.186875
Length: 3300, dtype: float64",3.9810717055349695e-05,0.1
167,True,25.929539525168725,1.8693632045266921,0.9160576987042235,3.801797451023063,4852.319789889165,"vert
0       10846.029924
1       10762.311453
2       10782.900675
3       10824.174542
4       10895.788808
            ...     
3295     8542.446884
3296     8125.810868
3297     7453.992465
3298     6332.850795
3299     7635.156251
Length: 3300, dtype: float64",7.356422544596421e-05,0.1
168,True,25.923521201742588,1.9104901287471943,0.9459215669713092,3.8783053446338496,5132.058250448858,"vert
0       12249.670713
1       12220.757288
2       12190.540754
3       12230.457876
4       12298.651827
            ...     
3295     9594.062173
3296     9057.954088
3297     8257.650610
3298     7125.515816
3299     8647.554142
Length: 3300, dtype: float64",0.00013593563908785255,0.1
169,True,25.940481203095498,1.9487189700749816,0.9612294214589943,3.924777536376941,5336.210824200395,"vert
0       13863.796517
1       13879.871526
2       13860.178195
3       13905.800713
4       13898.301981
            ...     
3295    10113.058452
3296     9645.299064
3297     8740.199371
3298     7594.835873
3299     9294.735470
Length: 3300, dtype: float64",0.00025118864315095795,0.1
170,True,25.87720246551151,1.9785233987207191,0.9696995229605648,3.9533336154686056,5450.759394242369,"vert
0       14724.690465
1       14670.305372
2       14745.463897
3       14797.930783
4       14781.426986
            ...     
3295    10555.382521
3296    10127.681375
3297     9134.339597
3298     7973.918459
3299     9804.411949
Length: 3300, dtype: float64",0.00046415888336127773,0.1
171,True,26.01099469851728,1.8565699435985068,1.0510497242120231,4.0673737191147135,5500.329931703632,"vert
0       13841.106323
1       14057.027009
2       13924.896617
3       14007.994566
4       13766.581854
            ...     
3295     9705.089212
3296     9731.353088
3297     8895.812749
3298     7358.266185
3299     8923.063753
Length: 3300, dtype: float64",0.0008576958985908938,0.1
172,True,25.967648418521662,1.979620656716646,0.9856546744592231,3.9852754761553246,5553.472984899801,"vert
0       14647.482728
1       14660.890691
2       14503.157185
3       14618.777304
4       14656.159870
            ...     
3295    11178.634107
3296    10550.314493
3297     9531.780299
3298     8402.060304
3299    10256.072156
Length: 3300, dtype: float64",0.001584893192461114,0.1
173,True,25.932987949663392,1.9773690422716366,0.9909338408722136,3.9954763336045587,5575.354079545331,"vert
0       14899.289527
1       14917.762798
2       14847.225755
3       14918.975649
4       14950.238541
            ...     
3295    11179.925926
3296    10591.408522
3297     9545.103938
3298     8391.164150
3299    10312.391386
Length: 3300, dtype: float64",0.0029286445646252374,0.1
174,True,25.937225059070784,1.9886201983981608,0.9876404546974815,3.993254372166968,5586.744286145619,"vert
0       15382.731528
1       15488.037326
2       15436.332139
3       15479.246041
4       15424.219441
            ...     
3295    11010.968137
3296    10560.799674
3297     9506.078756
3298     8340.473965
3299    10273.001619
Length: 3300, dtype: float64",0.0054116952654646375,0.1
175,True,25.997879563537346,1.9709725338350532,0.9952797029972097,4.000994225462992,5592.71198139242,"vert
0       14824.885573
1       14866.723258
2       14645.961932
3       14738.985509
4       14878.342442
            ...     
3295    11252.915553
3296    10636.778151
3297     9561.066628
3298     8475.518203
3299    10364.205433
Length: 3300, dtype: float64",0.01,0.1
176,True,23.83683372653568,1.4951948122855032,0.7538152990186981,3.3426772166839065,2913.2765697303644,"vert
0       5931.063161
1       3856.726037
2       3858.123358
3       4334.433094
4       5758.869385
           ...     
3295    3970.985306
3296    3626.845811
3297    3466.441069
3298    2506.381039
3299    3172.667522
Length: 3300, dtype: float64",1e-06,0.15848931924611143
177,False,22.81785327672632,1.5214503688861716,0.7499068958353513,3.340555117609491,2851.244908839906,"vert
0       5768.814105
1       4047.332574
2       3936.818897
3       4312.223949
4       5529.431534
           ...     
3295    4020.318517
3296    4107.339182
3297    3901.560474
3298    2682.274723
3299    3325.905012
Length: 3300, dtype: float64",1.8478497974222906e-06,0.15848931924611143
178,True,25.498132517753486,1.5506141995635152,0.7586116746655804,3.366370330769801,3234.510967050891,"vert
0       5813.626934
1       4344.583762
2       4268.426327
3       4492.639862
4       5527.714793
           ...     
3295    4133.234228
3296    4051.288638
3297    3823.399348
3298    2743.657681
3299    3318.789696
Length: 3300, dtype: float64",3.414548873833601e-06,0.15848931924611143
179,True,25.695866440636667,1.5784999029891789,0.7721992124065412,3.402945543915166,3375.2539554003583,"vert
0       6252.273901
1       4835.848714
2       4979.452619
3       5213.788949
4       6215.413782
           ...     
3295    4347.907068
3296    4173.502624
3297    3993.224040
3298    2922.485717
3299    3546.652285
Length: 3300, dtype: float64",6.30957344480193e-06,0.15848931924611143
180,True,25.694923639790783,1.6542539233033322,0.7940327643922593,3.471706224299937,3664.4753190019564,"vert
0       6803.360772
1       5710.142130
2       5883.286268
3       6071.895797
4       6768.570385
           ...     
3295    4978.720598
3296    4779.768106
3297    4536.631904
3298    3543.043174
3299    4223.060500
Length: 3300, dtype: float64",1.165914401179831e-05,0.15848931924611143
181,True,25.803325874772874,1.717314244152654,0.8315577216569588,3.5721236696222083,3999.4214952230814,"vert
0       7267.210151
1       6926.202585
2       6983.985541
3       7026.968672
4       7302.201823
           ...     
3295    5771.575235
3296    5613.503659
3297    5285.838626
3298    4193.605049
3299    4952.076790
Length: 3300, dtype: float64",2.1544346900318823e-05,0.15848931924611143
182,True,25.83560998414153,1.802841580103603,0.8748288691053902,3.6920069770269177,4447.885935633303,"vert
0       8902.791992
1       8711.243947
2       8746.972230
3       8787.172262
4       8957.739690
           ...     
3295    7263.437247
3296    6959.159457
3297    6486.937170
3298    5374.967102
3299    6382.652018
Length: 3300, dtype: float64",3.9810717055349695e-05,0.15848931924611143
183,True,25.83852307711874,1.8861435013279835,0.9125493028948415,3.800359180272558,4853.634257843462,"vert
0       11188.623899
1       11088.411231
2       11086.813939
3       11142.473621
4       11227.306035
            ...     
3295     8485.047818
3296     8111.238313
3297     7436.267101
3298     6309.573764
3299     7669.067376
Length: 3300, dtype: float64",7.356422544596421e-05,0.15848931924611143
184,True,25.790011481704223,1.9216270096635186,0.942730690171278,3.8757502408312132,5123.85991952541,"vert
0       12251.316896
1       12213.713325
2       12193.758090
3       12239.540177
4       12317.256658
            ...     
3295     9839.086376
3296     9164.697047
3297     8308.055812
3298     7242.411604
3299     8794.948211
Length: 3300, dtype: float64",0.00013593563908785255,0.15848931924611143
185,True,25.718843021598254,1.9644270298399067,0.9584320276396716,3.9244095214072914,5337.314782728051,"vert
0       13655.415172
1       13565.290119
2       13527.459557
3       13570.991499
4       13735.940423
            ...     
3295    10823.047535
3296    10039.431516
3297     9053.472763
3298     8001.970208
3299     9780.745388
Length: 3300, dtype: float64",0.00025118864315095795,0.15848931924611143
186,True,25.857804873706755,1.961382090137103,0.9756025282856742,3.957279307194507,5432.707043698731,"vert
0       13924.151297
1       13873.142792
2       13859.112716
3       13952.349252
4       13980.383601
            ...     
3295    11029.997791
3296    10146.446115
3297     9140.142651
3298     8162.739909
3299     9989.490706
Length: 3300, dtype: float64",0.00046415888336127773,0.15848931924611143
187,True,25.965470377875874,1.8790587284592022,1.0383562394691768,4.050300147220898,5514.032739565579,"vert
0       14033.027476
1       14331.414065
2       14151.414789
3       14228.896083
4       13976.915756
            ...     
3295    10034.198238
3296     9966.119700
3297     9023.936901
3298     7771.546905
3299     9223.692206
Length: 3300, dtype: float64",0.0008576958985908938,0.15848931924611143
188,True,25.787113686230366,1.9977932422837148,0.9809391886678671,3.9831536133813525,5554.231534930341,"vert
0       14927.627490
1       14925.545601
2       14783.405336
3       14911.476068
4       14948.396355
            ...     
3295    11334.937582
3296    10698.305051
3297     9648.974072
3298     8543.783675
3299    10447.610361
Length: 3300, dtype: float64",0.001584893192461114,0.15848931924611143
189,True,26.032426929824865,1.8934419524094521,1.0407939006189257,4.060906387265826,5572.799811638799,"vert
0       14425.362766
1       14706.118810
2       14599.751588
3       14640.234101
4       14397.734786
            ...     
3295    10458.144358
3296    10190.617603
3297     9206.207481
3298     7867.958325
3299     9568.555238
Length: 3300, dtype: float64",0.0029286445646252374,0.15848931924611143
190,True,25.832249313999668,1.993329037001652,0.9881945085502484,3.9962102716773145,5586.627927566752,"vert
0       15339.295188
1       15365.543073
2       15355.152031
3       15405.011910
4       15382.920920
            ...     
3295    11148.551996
3296    10660.112748
3297     9625.031606
3298     8439.233253
3299    10332.834861
Length: 3300, dtype: float64",0.0054116952654646375,0.15848931924611143
191,True,25.75712437171159,1.9941342244943576,0.9905808906695788,4.0009129534953045,5592.852360458541,"vert
0       15107.598890
1       15072.049904
2       14935.664742
3       15052.705388
4       15191.554098
            ...     
3295    11484.584423
3296    10759.962813
3297     9675.564795
3298     8604.782002
3299    10618.884314
Length: 3300, dtype: float64",0.01,0.15848931924611143
192,True,25.12222273017815,1.4336849243444894,0.7445078763847207,3.30791740628671,2836.567415594685,"vert
0       5249.218606
1       3448.503675
2       3143.747282
3       3622.473320
4       5164.067557
           ...     
3295    3580.778991
3296    3466.212327
3297    3315.656836
3298    2267.497948
3299    2874.890180
Length: 3300, dtype: float64",1e-06,0.25118864315095824
193,True,25.131075889966166,1.39978319952074,0.7459943041468124,3.3035172479043897,2739.455823913619,"vert
0       4596.363593
1       2609.227372
2       2670.225239
3       2916.484748
4       4609.986874
           ...     
3295    3192.424590
3296    3550.341034
3297    3321.523841
3298    1995.231876
3299    2671.740995
Length: 3300, dtype: float64",1.8478497974222906e-06,0.25118864315095824
194,True,25.400902491458396,1.563600307874633,0.7588739102608478,3.3700134473090326,3265.2968669153124,"vert
0       5896.615720
1       4473.686367
2       4377.632169
3       4657.534726
4       5655.176420
           ...     
3295    4226.649119
3296    4222.041276
3297    4019.808897
3298    2854.805826
3299    3441.019504
Length: 3300, dtype: float64",3.414548873833601e-06,0.25118864315095824
195,True,25.634281391133996,1.5720843548910366,0.7706672704687317,3.3978581374716073,3345.820169991761,"vert
0       6234.728352
1       4734.305776
2       4849.674987
3       5113.090314
4       6195.208449
           ...     
3295    4329.465190
3296    4161.613319
3297    3959.205505
3298    2848.265409
3299    3513.562652
Length: 3300, dtype: float64",6.30957344480193e-06,0.25118864315095824
196,True,25.658472228534947,1.6609154165701596,0.7944519284471365,3.4745833646939865,3673.2196471446823,"vert
0       6855.067306
1       5774.295437
2       5944.189291
3       6130.774013
4       6837.288492
           ...     
3295    5053.291565
3296    4841.321237
3297    4596.713184
3298    3598.534256
3299    4273.036425
Length: 3300, dtype: float64",1.165914401179831e-05,0.25118864315095824
197,True,25.75185024477227,1.7253858178937556,0.8300194004400292,3.5712472993017754,4012.0529297318544,"vert
0       7346.800724
1       6955.173112
2       7025.016286
3       7066.224171
4       7382.659605
           ...     
3295    5841.889411
3296    5694.749468
3297    5365.661484
3298    4316.341039
3299    5060.479538
Length: 3300, dtype: float64",2.1544346900318823e-05,0.25118864315095824
198,True,25.770975338551477,1.8105445318226565,0.8749155973104266,3.6947441604204014,4455.4086459824985,"vert
0       8991.072960
1       8792.948830
2       8848.663433
3       8885.268254
4       9047.931692
           ...     
3295    7346.245444
3296    7022.374792
3297    6530.114058
3298    5454.811431
3299    6455.090799
Length: 3300, dtype: float64",3.9810717055349695e-05,0.25118864315095824
199,True,25.7657817969639,1.884765726499026,0.9129383972748445,3.8004697844731665,4847.921943818301,"vert
0       11064.253001
1       10958.694740
2       10969.308019
3       11023.907802
4       11111.797256
            ...     
3295     8557.207017
3296     8195.718537
3297     7508.422936
3298     6368.772800
3299     7695.573711
Length: 3300, dtype: float64",7.356422544596421e-05,0.25118864315095824
200,True,25.773080382748255,1.9308263801842653,0.9444084787781115,3.882620842258725,5143.004467094894,"vert
0       12772.204655
1       12738.410625
2       12736.077657
3       12782.246423
4       12828.258925
            ...     
3295     9533.163494
3296     9114.377501
3297     8293.792026
3298     7121.250714
3299     8702.110114
Length: 3300, dtype: float64",0.00013593563908785255,0.25118864315095824
201,True,25.75263668225392,1.9716245939161257,0.95755595582964,3.925552453489262,5335.698226685398,"vert
0       14192.037344
1       14209.853945
2       14234.028588
3       14260.605508
4       14245.430554
            ...     
3295    10191.787386
3296     9749.680976
3297     8841.971550
3298     7694.252599
3299     9444.817149
Length: 3300, dtype: float64",0.00025118864315095795,0.25118864315095824
202,True,25.770887589993777,1.9667702128904934,0.9803050900061622,3.9695993945766075,5450.171377129832,"vert
0       14485.623713
1       14563.957530
2       14503.214835
3       14546.109883
4       14545.927928
            ...     
3295    10545.886014
3296    10138.470273
3297     9176.041556
3298     7977.161690
3299     9750.085476
Length: 3300, dtype: float64",0.00046415888336127773,0.25118864315095824
203,True,25.635671813168248,1.8601218985893098,1.0555623257203193,4.078051098566024,5489.946004838119,"vert
0       14003.734220
1       14330.988810
2       14175.766559
3       14190.604277
4       13946.238907
            ...     
3295     9837.167730
3296     9916.235867
3297     9105.462785
3298     7472.332136
3299     9047.128941
Length: 3300, dtype: float64",0.0008576958985908938,0.25118864315095824
204,True,25.75740779310217,1.9929263192437783,0.984397121322379,3.9882380257656855,5553.879122161717,"vert
0       15096.594032
1       15066.538779
2       15021.958144
3       15109.415359
4       15164.416450
            ...     
3295    11127.975508
3296    10634.625456
3297     9615.594606
3298     8456.140239
3299    10375.691177
Length: 3300, dtype: float64",0.001584893192461114,0.25118864315095824
205,True,25.790264348295068,1.991859368718263,0.9885410727105092,3.9961736291672803,5575.03173953151,"vert
0       15328.061888
1       15414.435027
2       15401.528267
3       15433.367759
4       15385.419623
            ...     
3295    11135.958702
3296    10593.432435
3297     9532.053306
3298     8409.031533
3299    10341.573297
Length: 3300, dtype: float64",0.0029286445646252374,0.25118864315095824
206,True,25.739643531019283,2.002000756814023,0.9883028449808712,3.9992651422495706,5586.802842339394,"vert
0       15248.615966
1       15135.551133
2       15091.374178
3       15196.986555
4       15316.225024
            ...     
3295    11451.909053
3296    10779.466103
3297     9661.261253
3298     8570.535697
3299    10593.401533
Length: 3300, dtype: float64",0.0054116952654646375,0.25118864315095824
207,True,25.765026457251352,1.9907019603339955,0.9934236487236824,4.005387044816071,5592.662323154884,"vert
0       15523.830270
1       15701.936395
2       15729.677380
3       15718.105582
4       15582.306288
            ...     
3295    11051.238853
3296    10552.594200
3297     9499.650047
3298     8360.621180
3299    10241.624696
Length: 3300, dtype: float64",0.01,0.25118864315095824
208,True,24.794217008162484,1.405541648354952,0.7429281025281871,3.298376816795853,2717.6454267809136,"vert
0       4888.601493
1       3162.443487
2       2693.954113
3       3090.869482
4       4851.185417
           ...     
3295    3369.832790
3296    3551.153768
3297    3392.843450
3298    2112.954658
3299    2819.847478
Length: 3300, dtype: float64",1e-06,0.3981071705534973
209,True,25.00427780837968,1.6038864217669044,0.7426911604397283,3.344527435286044,3244.6491468638833,"vert
0       5167.759841
1       4527.591922
2       4625.555941
3       4624.986268
4       5083.693742
           ...     
3295    3972.495535
3296    4578.759640
3297    4201.903442
3298    3002.614405
3299    3441.841615
Length: 3300, dtype: float64",1.8478497974222906e-06,0.3981071705534973
210,True,25.386823746174883,1.5053635975694244,0.7564092731399956,3.349657075923111,3092.1419862847665,"vert
0       5782.985261
1       4091.392163
2       3869.466891
3       4304.192230
4       5710.829580
           ...     
3295    3931.478538
3296    3766.336327
3297    3579.200998
3298    2527.836215
3299    3144.249000
Length: 3300, dtype: float64",3.414548873833601e-06,0.3981071705534973
211,True,25.566626951654342,1.5869428920664854,0.7717019350560568,3.403865913345793,3373.8773177941953,"vert
0       6352.640897
1       4857.033659
2       4944.649766
3       5242.030309
4       6277.675808
           ...     
3295    4450.694567
3296    4227.245611
3297    4023.604465
3298    2998.936212
3299    3635.528345
Length: 3300, dtype: float64",6.30957344480193e-06,0.3981071705534973
212,True,25.628866787342176,1.6651024113362,0.7943747623548195,3.4755464383021684,3679.4612755066737,"vert
0       6787.194650
1       5748.265925
2       5867.602626
3       6035.851427
4       6746.364929
           ...     
3295    5101.667006
3296    4893.757918
3297    4632.598922
3298    3641.757312
3299    4306.640994
Length: 3300, dtype: float64",1.165914401179831e-05,0.3981071705534973
213,True,25.70089370077033,1.7290372918380525,0.8323711882369204,3.5776039445139394,4028.656788287142,"vert
0       7416.954275
1       7019.765485
2       7099.192672
3       7141.016400
4       7451.969085
           ...     
3295    5911.519074
3296    5749.142014
3297    5420.002676
3298    4348.808642
3299    5108.733643
Length: 3300, dtype: float64",2.1544346900318823e-05,0.3981071705534973
214,True,25.783575599150183,1.7621393528350033,0.8923088559523955,3.7147327194568724,4397.861897263361,"vert
0       8775.961487
1       8838.512836
2       8847.792826
3       8857.493979
4       8836.129516
           ...     
3295    6503.271840
3296    6592.388827
3297    6141.256772
3298    4945.431625
3299    5833.556941
Length: 3300, dtype: float64",3.9810717055349695e-05,0.3981071705534973
215,True,25.692300554618726,1.8622630737073014,0.930562047623356,3.828388343526615,4874.382064809675,"vert
0       10810.596382
1       10812.672227
2       10768.391178
3       10823.239636
4       10812.085659
            ...     
3295     8763.327913
3296     8436.797483
3297     7785.742703
3298     6611.756011
3299     7805.615244
Length: 3300, dtype: float64",7.356422544596421e-05,0.3981071705534973
216,True,25.721524308306847,1.9437969966031148,0.941940237871824,3.8829389787355404,5154.6227968823905,"vert
0       13265.754867
1       13293.009261
2       13379.849329
3       13364.718863
4       13333.806674
            ...     
3295     9447.315913
3296     9054.234727
3297     8211.306597
3298     7027.318917
3299     8678.336596
Length: 3300, dtype: float64",0.00013593563908785255,0.3981071705534973
217,True,25.707505565926787,1.9744298632667638,0.957955977267911,3.9271466627910567,5334.178292267267,"vert
0       14106.384073
1       14100.141297
2       14128.498913
3       14157.851447
4       14170.864000
            ...     
3295    10343.077636
3296     9836.606468
3297     8890.858358
3298     7766.783538
3299     9526.555381
Length: 3300, dtype: float64",0.00025118864315095795,0.3981071705534973
218,True,25.755860205714878,1.9504709719178808,0.9868508735430481,3.974297982450789,5440.610558729985,"vert
0       14108.936941
1       14193.614425
2       14222.852800
3       14198.435360
4       14210.871005
            ...     
3295    10901.436219
3296    10052.222775
3297     8922.582184
3298     8108.551280
3299     9960.191253
Length: 3300, dtype: float64",0.00046415888336127773,0.3981071705534973
219,True,25.73514147326241,1.99489719817823,0.9791176689136689,3.978499502272632,5517.346206953919,"vert
0       15168.114703
1       15203.890678
2       15179.823625
3       15231.753321
4       15220.691446
            ...     
3295    11074.092496
3296    10467.424779
3297     9425.004458
3298     8335.894240
3299    10233.288242
Length: 3300, dtype: float64",0.0008576958985908938,0.3981071705534973
220,True,25.702573768775896,2.002881005723484,0.9823063248063986,3.9879271996841243,5554.899503203221,"vert
0       15280.198095
1       15294.676521
2       15240.006679
3       15306.284935
4       15332.280350
            ...     
3295    11268.363773
3296    10678.395864
3297     9617.966830
3298     8487.312829
3299    10455.268676
Length: 3300, dtype: float64",0.001584893192461114,0.3981071705534973
221,True,25.713829200934576,1.996763566499334,0.9885872720359143,3.998113132652203,5575.502519603683,"vert
0       15322.436969
1       15390.514302
2       15355.765208
3       15399.084008
4       15373.380130
            ...     
3295    11269.519992
3296    10693.525162
3297     9626.546941
3298     8520.412169
3299    10472.218260
Length: 3300, dtype: float64",0.0029286445646252374,0.3981071705534973
222,True,25.710316977954665,2.000528254278449,0.9875688387294668,3.9976521126393565,5586.4124044358805,"vert
0       15354.996309
1       15345.825093
2       15252.636311
3       15352.852505
4       15395.768597
            ...     
3295    11334.724225
3296    10784.191174
3297     9687.784742
3298     8595.241184
3299    10560.778441
Length: 3300, dtype: float64",0.0054116952654646375,0.3981071705534973
223,True,25.694153764559633,2.0053234942976546,0.9865537603864096,3.9974934335000936,5592.823294499087,"vert
0       15396.384547
1       15403.339601
2       15364.284451
3       15423.055920
4       15462.788871
            ...     
3295    11466.368266
3296    10923.695332
3297     9842.939644
3298     8722.371574
3299    10654.553899
Length: 3300, dtype: float64",0.01,0.3981071705534973
224,True,25.147007213312683,1.582640248769985,0.7409065005445769,3.334990247751094,3192.046547487014,"vert
0       5165.371420
1       4263.007630
2       4302.600728
3       4371.120232
4       4968.099117
           ...     
3295    4013.138650
3296    4091.585436
3297    3810.143656
3298    2791.110748
3299    3308.981443
Length: 3300, dtype: float64",1e-06,0.6309573444801936
225,True,25.346605857761272,1.447843015508063,0.749245405103167,3.3206496637678202,2882.4301199648194,"vert
0       5453.887038
1       3706.582598
2       3434.706321
3       3863.135366
4       5455.960651
           ...     
3295    3516.845388
3296    3373.976679
3297    3243.590315
3298    2200.340970
3299    2805.670724
Length: 3300, dtype: float64",1.8478497974222906e-06,0.6309573444801936
226,True,25.288401443273838,1.5132450143359015,0.7565203248239107,3.3521523108813165,3111.1227873700595,"vert
0       5864.951727
1       4082.686961
2       3902.568585
3       4377.815702
4       5752.800583
           ...     
3295    4016.345156
3296    3852.061808
3297    3659.219243
3298    2652.405509
3299    3243.579565
Length: 3300, dtype: float64",3.414548873833601e-06,0.6309573444801936
227,True,25.56869870247222,1.6065829338109003,0.7706308012086434,3.4069690181180587,3420.2980380446766,"vert
0       6246.849590
1       4929.614762
2       4920.230554
3       5191.112740
4       6087.799636
           ...     
3295    4382.724520
3296    4315.527259
3297    4071.529179
3298    3090.233864
3299    3675.680017
Length: 3300, dtype: float64",6.30957344480193e-06,0.6309573444801936
228,True,25.684025894548487,1.6675269072076908,0.7964263432987904,3.4810164004887616,3703.2748251172457,"vert
0       6886.156415
1       5847.298088
2       6019.165708
3       6185.822014
4       6867.206882
           ...     
3295    5081.324007
3296    4911.187107
3297    4664.736373
3298    3638.309892
3299    4314.458437
Length: 3300, dtype: float64",1.165914401179831e-05,0.6309573444801936
229,True,25.68806734732264,1.7275456758348797,0.8335159478709115,3.5793802208713807,4024.2236974559128,"vert
0       7317.562028
1       7089.196059
2       7143.961004
3       7166.921576
4       7349.111557
           ...     
3295    5840.146433
3296    5761.717948
3297    5436.091024
3298    4332.591273
3299    5095.211608
Length: 3300, dtype: float64",2.1544346900318823e-05,0.6309573444801936
230,True,25.75153331531908,1.7493670547568436,0.9122357615151843,3.7518419890343644,4452.830654873388,"vert
0       9188.962428
1       9217.954903
2       9217.979957
3       9244.080446
4       9206.833133
           ...     
3295    6528.029111
3296    6529.967125
3297    6063.801959
3298    4872.883198
3299    5853.128451
Length: 3300, dtype: float64",3.9810717055349695e-05,0.6309573444801936
231,True,25.744246937117012,1.829342534612599,0.9387997824727915,3.832299939863328,4805.547633797049,"vert
0       10596.846726
1       10708.308914
2       10630.369726
3       10670.873490
4       10570.920787
            ...     
3295     7877.769304
3296     7983.760380
3297     7387.465860
3298     6115.775226
3299     7142.724811
Length: 3300, dtype: float64",7.356422544596421e-05,0.6309573444801936
232,True,25.686346368405996,1.9196600977343345,0.9495614658344134,3.8890523734904443,5138.23245323526,"vert
0       12481.403339
1       12452.231979
2       12425.761376
3       12477.828989
4       12511.947894
            ...     
3295     9645.022358
3296     9161.013560
3297     8332.500466
3298     7231.279852
3299     8769.132118
Length: 3300, dtype: float64",0.00013593563908785255,0.6309573444801936
233,True,25.691426235247917,1.9725819691230444,0.9604499300286682,3.931885389913493,5337.036231977241,"vert
0       14279.363629
1       14325.595021
2       14376.501192
3       14384.569148
4       14341.212740
            ...     
3295    10167.358929
3296     9737.038680
3297     8800.672142
3298     7643.421213
3299     9417.535817
Length: 3300, dtype: float64",0.00025118864315095795,0.6309573444801936
234,True,25.661199486232338,1.9971753785945752,0.9667147357184096,3.9539181435120785,5449.971580444732,"vert
0       14901.452465
1       14842.987736
2       14825.791258
3       14889.376289
4       14956.873696
            ...     
3295    10891.189091
3296    10231.717734
3297     9238.220844
3298     8145.181220
3299    10007.927398
Length: 3300, dtype: float64",0.00046415888336127773,0.6309573444801936
235,True,25.675943943519485,1.9978915811233853,0.9790292933248174,3.9793684356762005,5518.4381286886555,"vert
0       15275.417196
1       15364.026259
2       15406.786391
3       15403.587219
4       15338.849706
            ...     
3295    10930.730279
3296    10411.280259
3297     9380.829422
3298     8242.366837
3299    10160.630813
Length: 3300, dtype: float64",0.0008576958985908938,0.6309573444801936
236,True,25.692708444699463,2.001688162695796,0.9827323208665707,3.988704685218148,5554.473230251156,"vert
0       15539.937483
1       15639.290031
2       15663.453931
3       15678.600197
4       15591.196101
            ...     
3295    11042.864119
3296    10534.677138
3297     9493.123032
3298     8307.916129
3299    10283.941347
Length: 3300, dtype: float64",0.001584893192461114,0.6309573444801936
237,True,25.663249186901353,2.0079906841043456,0.9839794563217393,3.993245245639498,5575.693989588619,"vert
0       15377.774151
1       15378.473436
2       15324.955886
3       15392.975417
4       15433.289039
            ...     
3295    11374.474245
3296    10767.704581
3297     9723.224289
3298     8592.670845
3299    10586.230139
Length: 3300, dtype: float64",0.0029286445646252374,0.6309573444801936
238,True,25.66965851353816,2.002266059762433,0.9876407593746499,3.9983987890447095,5586.665418961992,"vert
0       15375.721774
1       15376.811638
2       15304.043765
3       15381.537084
4       15436.859967
            ...     
3295    11427.486964
3296    10859.977734
3297     9759.815658
3298     8668.013390
3299    10667.833294
Length: 3300, dtype: float64",0.0054116952654646375,0.6309573444801936
239,True,25.67989171139444,2.0067720511889644,0.9883340748870884,4.001594838658547,5592.7893317050875,"vert
0       15666.405902
1       15696.223840
2       15679.378682
3       15734.833430
4       15713.825111
            ...     
3295    11304.090758
3296    10739.289188
3297     9650.990746
3298     8539.201838
3299    10524.001752
Length: 3300, dtype: float64",0.01,0.6309573444801936
240,True,25.299341352232346,1.5397048176653771,0.7546557112063601,3.354175331148486,3166.4967685749034,"vert
0       5887.727329
1       4295.914471
2       4162.667183
3       4593.505470
4       5658.193683
           ...     
3295    3820.639971
3296    3928.037476
3297    3663.123555
3298    2653.014910
3299    3141.138376
Length: 3300, dtype: float64",1e-06,1.0
241,True,25.292692512651538,1.4882421546126179,0.7530660562807019,3.338896122209462,3032.410396342176,"vert
0       5661.837917
1       3920.106707
2       3611.278562
3       4028.862462
4       5494.720893
           ...     
3295    3852.923907
3296    3808.267265
3297    3652.076456
3298    2429.645161
3299    3062.275090
Length: 3300, dtype: float64",1.8478497974222906e-06,1.0
